ts,open,high,low,close,volume
2023-05-01,228.4499969482422,231.19000244140625,228.32000732421875,230.5800018310547,1122100
2023-05-02,229.1699981689453,229.97999572753906,226.52999877929688,228.39999389648438,1102100
2023-05-03,228.05999755859375,231.69000244140625,227.00999450683594,228.52000427246094,1356500
2023-05-04,228.1199951171875,228.8300018310547,225.00999450683594,226.3699951171875,955100
2023-05-05,227.13999938964844,230.97000122070312,226.57000732421875,229.3000030517578,1157900
2023-05-08,229.0500030517578,231.64999389648438,229.0500030517578,230.72999572753906,1058100
2023-05-09,229.7899932861328,231.0800018310547,228.36000061035156,228.6300048828125,969500
2023-05-10,229.6699981689453,230.1999969482422,223.9199981689453,226.3300018310547,1480800
2023-05-11,226.50999450683594,226.50999450683594,223.3800048828125,224.83999633789062,1286100
2023-05-12,225.24000549316406,225.97999572753906,220.25999450683594,222.92999267578125,1641800
2023-05-15,221.77999877929688,223.4600067138672,221.19000244140625,222.4199981689453,1863900
2023-05-16,221.36000061035156,223.36000061035156,219.3300018310547,221.27000427246094,1529700
2023-05-17,221.47999572753906,226.02999877929688,221.1300048828125,225.88999938964844,2702400
2023-05-18,229.10000610351562,234.14999389648438,228.38999938964844,230.42999267578125,2560600
2023-05-19,231.25999450683594,231.50999450683594,227.91000366210938,229.0800018310547,1584100
2023-05-22,229.02000427246094,230.44000244140625,227.41000366210938,228.67999267578125,1024400
2023-05-23,227.25999450683594,229.52999877929688,225.8000030517578,226.63999938964844,898000
2023-05-24,225.0,225.9199981689453,222.52999877929688,223.5500030517578,1031900
2023-05-25,224.60000610351562,226.35000610351562,223.8699951171875,225.0800018310547,1015400
2023-05-26,225.77999877929688,226.85000610351562,223.89999389648438,224.14999389648438,1217900
2023-05-30,225.57000732421875,227.3800048828125,223.60000610351562,226.13999938964844,2073700
2023-05-31,223.7100067138672,223.91000366210938,217.82000732421875,217.97999572753906,3001600
2023-06-01,217.50999450683594,217.9600067138672,213.80999755859375,217.2899932861328,2170600
2023-06-02,218.52999877929688,222.66000366210938,218.32000732421875,221.74000549316406,1541600
2023-06-05,221.9600067138672,223.2100067138672,220.35000610351562,221.0800018310547,1187900
2023-06-06,220.0,220.69000244140625,218.5500030517578,219.5,1474700
2023-06-07,220.4499969482422,224.82000732421875,220.02000427246094,224.60000610351562,2141500
2023-06-08,225.07000732421875,226.39999389648438,222.11000061035156,225.00999450683594,1631500
2023-06-09,224.44000244140625,224.47000122070312,221.1999969482422,223.75999450683594,1654200
2023-06-12,224.42999267578125,225.08999633789062,222.7100067138672,224.5500030517578,1437000
2023-06-13,224.1999969482422,228.99000549316406,222.00999450683594,228.8699951171875,2341800
2023-06-14,229.75999450683594,232.4600067138672,228.07000732421875,229.6699981689453,2091200
2023-06-15,229.77000427246094,236.8800048828125,229.77000427246094,236.44000244140625,2321600
2023-06-16,237.35000610351562,238.0,233.36000061035156,233.4600067138672,3293600
2023-06-20,234.58999633789062,234.74000549316406,229.9600067138672,231.64999389648438,5215800
2023-06-21,223.8000030517578,232.36000061035156,223.24000549316406,225.83999633789062,7126000
2023-06-22,225.00999450683594,234.7899932861328,224.39999389648438,232.92999267578125,3592100
2023-06-23,230.64999389648438,233.7899932861328,230.14999389648438,232.33999633789062,3028000
