ts,open,high,low,close,volume
2024-04-30 13:30:00+00:00,115.08999633789062,115.5199966430664,114.94999694824219,114.95999908447266,830893
2024-04-30 14:30:00+00:00,114.93000030517578,115.25,114.33999633789062,114.44999694824219,625230
2024-04-30 15:30:00+00:00,114.45999908447266,114.63999938964844,114.19499969482422,114.5,370864
2024-04-30 16:30:00+00:00,114.4800033569336,114.48999786376953,113.73999786376953,113.93000030517578,535096
2024-04-30 17:30:00+00:00,113.92169952392578,114.4000015258789,113.88999938964844,114.11000061035156,418989
2024-04-30 18:30:00+00:00,114.12000274658203,114.23999786376953,113.875,114.11100006103516,560691
2024-04-30 19:30:00+00:00,114.11499786376953,114.21640014648438,113.69000244140625,113.73999786376953,1150647
2024-05-01 13:30:00+00:00,113.91000366210938,114.48999786376953,113.6500015258789,114.48999786376953,647591
2024-05-01 14:30:00+00:00,114.48500061035156,115.08999633789062,114.36000061035156,115.01000213623047,605192
2024-05-01 15:30:00+00:00,115.0,115.19999694824219,114.8550033569336,115.16000366210938,452709
2024-05-01 16:30:00+00:00,115.16000366210938,115.29000091552734,115.04000091552734,115.25,390736
2024-05-01 17:30:00+00:00,115.25,115.7300033569336,115.08000183105469,115.69499969482422,496682
2024-05-01 18:30:00+00:00,115.68000030517578,116.76000213623047,115.23999786376953,116.0,952506
2024-05-01 19:30:00+00:00,115.99500274658203,115.99500274658203,114.55999755859375,114.5999984741211,925726
2024-05-02 13:30:00+00:00,115.2300033569336,115.72000122070312,114.76000213623047,115.16999816894531,1027762
2024-05-02 14:30:00+00:00,115.19999694824219,115.80999755859375,115.11000061035156,115.44999694824219,679584
2024-05-02 15:30:00+00:00,115.43000030517578,115.4749984741211,114.47000122070312,114.55999755859375,493804
2024-05-02 16:30:00+00:00,114.55999755859375,114.91000366210938,114.26000213623047,114.9000015258789,306178
2024-05-02 17:30:00+00:00,114.89600372314453,115.05000305175781,114.62000274658203,114.91000366210938,324050
2024-05-02 18:30:00+00:00,114.91999816894531,115.45999908447266,114.87000274658203,115.2300033569336,488182
2024-05-02 19:30:00+00:00,115.22000122070312,115.25,114.6500015258789,114.94999694824219,637914
2024-05-03 13:30:00+00:00,115.9800033569336,116.13999938964844,115.06999969482422,115.87000274658203,768634
2024-05-03 14:30:00+00:00,115.87000274658203,116.20999908447266,115.36000061035156,115.55999755859375,520013
2024-05-03 15:30:00+00:00,115.56999969482422,115.68000030517578,115.18000030517578,115.43000030517578,433878
2024-05-03 16:30:00+00:00,115.44000244140625,115.63999938964844,115.31999969482422,115.4000015258789,296407
2024-05-03 17:30:00+00:00,115.4000015258789,115.80000305175781,115.33999633789062,115.66999816894531,377853
2024-05-03 18:30:00+00:00,115.67500305175781,116.06500244140625,115.51000213623047,115.875,454311
2024-05-03 19:30:00+00:00,115.87840270996094,115.94000244140625,115.54000091552734,115.79000091552734,729315
2024-05-06 13:30:00+00:00,116.33000183105469,117.0199966430664,116.18000030517578,116.70500183105469,1355940
2024-05-06 14:30:00+00:00,116.68499755859375,116.77120208740234,116.37999725341797,116.66000366210938,390969
2024-05-06 15:30:00+00:00,116.6500015258789,116.8499984741211,116.53500366210938,116.79000091552734,329084
2024-05-06 16:30:00+00:00,116.80000305175781,117.19999694824219,116.70999908447266,117.19000244140625,450299
2024-05-06 17:30:00+00:00,117.18000030517578,117.47000122070312,117.03679656982422,117.44999694824219,377391
2024-05-06 18:30:00+00:00,117.44999694824219,117.72789764404297,117.30999755859375,117.62999725341797,499511
2024-05-06 19:30:00+00:00,117.61499786376953,118.36000061035156,117.58999633789062,118.3499984741211,992364
2024-05-07 13:30:00+00:00,118.0,118.93000030517578,117.29000091552734,118.81999969482422,977737
2024-05-07 14:30:00+00:00,118.8499984741211,119.12899780273438,118.5999984741211,118.62999725341797,852575
2024-05-07 15:30:00+00:00,118.62999725341797,118.79000091552734,118.19999694824219,118.51000213623047,474514
2024-05-07 16:30:00+00:00,118.5,118.5999984741211,118.2699966430664,118.47000122070312,250778
2024-05-07 17:30:00+00:00,118.4800033569336,118.5999984741211,118.16999816894531,118.22000122070312,311282
2024-05-07 18:30:00+00:00,118.22000122070312,118.2699966430664,117.94999694824219,117.98999786376953,481121
2024-05-07 19:30:00+00:00,118.0,118.0,117.68000030517578,117.88999938964844,955898
