ts,open,high,low,close,volume
2024-04-30 13:30:00+00:00,472.0,475.4200134277344,469.30999755859375,471.0899963378906,301599
2024-04-30 14:30:00+00:00,471.260009765625,472.0,469.3705139160156,470.239990234375,225448
2024-04-30 15:30:00+00:00,469.989990234375,470.19989013671875,468.3800048828125,469.8999938964844,187237
2024-04-30 16:30:00+00:00,469.8299865722656,469.8299865722656,466.79998779296875,467.44268798828125,264679
2024-04-30 17:30:00+00:00,467.314208984375,468.07000732421875,465.9200134277344,466.2099914550781,283807
2024-04-30 18:30:00+00:00,466.2099914550781,467.489990234375,465.75,466.70989990234375,281522
2024-04-30 19:30:00+00:00,466.4800109863281,466.80999755859375,462.4599914550781,462.57000732421875,688454
2024-05-01 13:30:00+00:00,461.1199951171875,463.8800048828125,460.3599853515625,462.3900146484375,290591
2024-05-01 14:30:00+00:00,462.75860595703125,465.6600036621094,462.42999267578125,465.1300048828125,353399
2024-05-01 15:30:00+00:00,465.0450134277344,467.4200134277344,464.75,467.3699951171875,200405
2024-05-01 16:30:00+00:00,467.30499267578125,468.7900085449219,465.9949951171875,468.7900085449219,193897
2024-05-01 17:30:00+00:00,468.7749938964844,470.92999267578125,467.32000732421875,470.92999267578125,189120
2024-05-01 18:30:00+00:00,470.76080322265625,477.6300048828125,467.95001220703125,475.9891052246094,485419
2024-05-01 19:30:00+00:00,475.7850036621094,475.7850036621094,469.0799865722656,469.260009765625,363980
2024-05-02 13:30:00+00:00,475.3399963378906,476.0199890136719,468.2994079589844,471.92498779296875,579068
2024-05-02 14:30:00+00:00,472.010009765625,473.4800109863281,470.94000244140625,471.7099914550781,184195
2024-05-02 15:30:00+00:00,471.82501220703125,473.5199890136719,471.17999267578125,471.9100036621094,139725
2024-05-02 16:30:00+00:00,471.9502868652344,473.8900146484375,470.25,473.70001220703125,200646
2024-05-02 17:30:00+00:00,473.7900085449219,475.8599853515625,473.20001220703125,475.3800048828125,183964
2024-05-02 18:30:00+00:00,475.4800109863281,477.1549987792969,475.2699890136719,477.1099853515625,207752
2024-05-02 19:30:00+00:00,476.8900146484375,477.139892578125,475.2900085449219,476.7200012207031,305419
2024-05-03 13:30:00+00:00,482.25,483.79998779296875,477.56500244140625,481.6700134277344,520966
2024-05-03 14:30:00+00:00,481.67498779296875,483.4200134277344,480.67999267578125,481.94000244140625,331063
2024-05-03 15:30:00+00:00,482.07000732421875,485.2300109863281,482.0350036621094,484.4800109863281,312244
2024-05-03 16:30:00+00:00,484.75,485.5,483.8399963378906,483.8399963378906,223721
2024-05-03 17:30:00+00:00,483.9700012207031,486.67999267578125,483.4800109863281,485.2200012207031,238742
2024-05-03 18:30:00+00:00,485.19500732421875,487.3800048828125,484.8299865722656,486.4100036621094,285348
2024-05-03 19:30:00+00:00,486.2699890136719,487.30999755859375,485.8800048828125,486.3599853515625,389335
2024-05-06 13:30:00+00:00,490.1000061035156,495.4195861816406,488.0,492.260009765625,441757
2024-05-06 14:30:00+00:00,493.0505065917969,494.3595886230469,486.17999267578125,492.8399963378906,270601
2024-05-06 15:30:00+00:00,492.5,494.4100036621094,491.6300048828125,492.25,235646
2024-05-06 16:30:00+00:00,492.3467102050781,492.8299865722656,491.4200134277344,492.3500061035156,181579
2024-05-06 17:30:00+00:00,492.2900085449219,494.44500732421875,492.1099853515625,494.3399963378906,188687
2024-05-06 18:30:00+00:00,494.2200012207031,494.32000732421875,492.5899963378906,492.7099914550781,166319
2024-05-06 19:30:00+00:00,492.6499938964844,494.1099853515625,492.6000061035156,493.75,334154
2024-05-07 13:30:00+00:00,492.5,496.7550048828125,489.3800048828125,495.17999267578125,540289
2024-05-07 14:30:00+00:00,495.0350036621094,496.2300109863281,494.260009765625,495.2699890136719,164290
2024-05-07 15:30:00+00:00,495.1499938964844,496.54998779296875,494.3760070800781,496.19000244140625,196052
