ts,open,high,low,close,volume
2023-05-01,126.3499984741211,126.75,126.05999755859375,126.08999633789062,2725000
2023-05-02,126.30000305175781,126.44999694824219,123.2699966430664,125.16000366210938,4445300
2023-05-03,125.45999908447266,125.56999969482422,123.26000213623047,123.44999694824219,4554200
2023-05-04,123.02999877929688,123.5199966430664,121.76000213623047,122.56999969482422,4468200
2023-05-05,123.11000061035156,124.0999984741211,122.80999755859375,123.6500015258789,4971900
2023-05-08,123.76000213623047,123.91999816894531,122.55000305175781,123.4000015258789,3663800
2023-05-09,121.9000015258789,121.97000122070312,120.66000366210938,121.16999816894531,4540000
2023-05-10,121.98999786376953,122.48999786376953,121.0999984741211,122.0199966430664,4189200
2023-05-11,122.0199966430664,122.23999786376953,120.55000305175781,120.9000015258789,3446500
2023-05-12,121.41000366210938,122.86000061035156,121.11000061035156,122.83999633789062,4564800
2023-05-15,123.0,123.69000244140625,122.33999633789062,123.36000061035156,2915700
2023-05-16,123.3499984741211,123.86000061035156,122.44999694824219,123.45999908447266,2748400
2023-05-17,123.94000244140625,125.8499984741211,123.47000122070312,125.70999908447266,4515100
2023-05-18,125.30000305175781,126.51000213623047,125.19000244140625,126.1500015258789,3797900
2023-05-19,126.79000091552734,128.2899932861328,126.55000305175781,127.26000213623047,4306700
2023-05-22,127.5,128.19000244140625,127.1500015258789,127.5,2806800
2023-05-23,127.23999786376953,129.08999633789062,127.12999725341797,128.17999267578125,4592300
2023-05-24,127.81999969482422,127.9000015258789,125.47000122070312,125.68000030517578,3915500
2023-05-25,125.61000061035156,127.2300033569336,125.01000213623047,126.76000213623047,4102900
2023-05-26,127.05999755859375,129.66000366210938,126.80999755859375,128.88999938964844,5612600
2023-05-30,129.55999755859375,130.07000732421875,128.25999450683594,129.47999572753906,3741100
2023-05-31,128.50999450683594,129.44000244140625,127.45999908447266,128.58999633789062,11590200
2023-06-01,128.44000244140625,130.14999389648438,127.77999877929688,129.82000732421875,4136100
2023-06-02,130.3800048828125,133.1199951171875,130.14999389648438,132.4199981689453,5375800
2023-06-05,133.1199951171875,133.5800018310547,132.27000427246094,132.63999938964844,3993500
2023-06-06,132.42999267578125,132.94000244140625,131.8800048828125,132.69000244140625,3298000
2023-06-07,132.5,134.44000244140625,132.19000244140625,134.3800048828125,5772000
2023-06-08,134.69000244140625,135.97999572753906,134.00999450683594,134.41000366210938,4128500
2023-06-09,134.36000061035156,136.10000610351562,134.1699981689453,135.3000030517578,3981500
2023-06-12,136.0,136.6199951171875,135.82000732421875,136.4199981689453,4494500
2023-06-13,136.50999450683594,138.1699981689453,136.0,137.60000610351562,3927300
2023-06-14,137.8000030517578,138.92999267578125,136.94000244140625,137.1999969482422,4514900
2023-06-15,137.27000427246094,138.8000030517578,137.17999267578125,138.39999389648438,3812600
2023-06-16,139.22999572753906,139.47000122070312,137.47000122070312,137.47999572753906,7473700
2023-06-20,136.36000061035156,137.22999572753906,135.88999938964844,135.9600067138672,4271300
2023-06-21,135.11000061035156,135.38999938964844,133.2899932861328,133.69000244140625,5501300
2023-06-22,131.67999267578125,132.9600067138672,130.67999267578125,131.1699981689453,6012800
2023-06-23,130.39999389648438,130.6199951171875,129.17999267578125,129.42999267578125,11324700
2023-06-26,129.38999938964844,131.41000366210938,129.30999755859375,131.33999633789062,4845600
2023-06-27,131.3000030517578,132.9499969482422,130.8300018310547,132.33999633789062,3219900
2023-06-28,132.05999755859375,132.1699981689453,130.91000366210938,131.75999450683594,2753800
2023-06-29,131.75,134.35000610351562,131.69000244140625,134.05999755859375,3639800
2023-06-30,134.69000244140625,135.02999877929688,133.42999267578125,133.80999755859375,4236700
2023-07-03,133.4199981689453,134.35000610351562,132.8699951171875,133.6699981689453,1477100
2023-07-05,133.32000732421875,134.30999755859375,132.58999633789062,134.24000549316406,2955100
2023-07-06,133.24000549316406,133.89999389648438,131.5500030517578,132.16000366210938,3507700
2023-07-07,131.77999877929688,133.85000610351562,131.75,132.0800018310547,2982700
2023-07-10,131.75999450683594,133.0500030517578,131.6999969482422,132.89999389648438,2369200
2023-07-11,133.66000366210938,134.55999755859375,133.22999572753906,134.44000244140625,2924000
2023-07-12,135.07000732421875,135.3300018310547,132.57000732421875,132.83999633789062,3732200
2023-07-13,133.50999450683594,135.07000732421875,133.36000061035156,133.9199981689453,3221400
2023-07-14,133.91000366210938,133.9199981689453,132.94000244140625,133.39999389648438,2861500
2023-07-17,133.25999450683594,134.61000061035156,133.10000610351562,134.24000549316406,3167400
2023-07-18,134.7100067138672,135.9499969482422,134.2899932861328,135.36000061035156,3852100
2023-07-19,135.52999877929688,136.4499969482422,135.19000244140625,135.47999572753906,5520000
2023-07-20,137.19000244140625,140.32000732421875,136.55999755859375,138.3800048828125,10896300
2023-07-21,138.2100067138672,139.77999877929688,137.75999450683594,138.94000244140625,5858600
2023-07-24,139.35000610351562,140.1199951171875,138.77999877929688,139.5399932861328,3475200
2023-07-25,139.4199981689453,140.42999267578125,139.0399932861328,140.3300018310547,3770800
2023-07-26,140.44000244140625,141.25,139.8800048828125,141.07000732421875,4046400
2023-07-27,142.3000030517578,143.3800048828125,141.89999389648438,142.97000122070312,6331600
2023-07-28,143.44000244140625,143.9499969482422,142.85000610351562,143.4499969482422,6686400
2023-07-31,143.80999755859375,144.60000610351562,143.52999877929688,144.17999267578125,6138100
2023-08-01,144.25,144.47999572753906,142.1699981689453,143.3300018310547,4797700
2023-08-02,142.77999877929688,144.3000030517578,142.30999755859375,144.1699981689453,4957400
2023-08-03,143.77999877929688,145.22000122070312,143.30999755859375,144.4499969482422,3951900
2023-08-04,145.08999633789062,146.08999633789062,143.99000549316406,144.24000549316406,4223100
2023-08-07,145.0,146.5,144.92999267578125,146.17999267578125,3438700
2023-08-08,145.6999969482422,146.14999389648438,144.11000061035156,145.91000366210938,4654600
2023-08-09,144.94000244140625,144.94000244140625,142.3000030517578,142.49000549316406,4072900
2023-08-10,143.0399932861328,144.5800018310547,142.69000244140625,143.25,4735800
2023-08-11,143.1199951171875,143.4499969482422,142.2100067138672,143.1199951171875,2526400
2023-08-14,143.0500030517578,143.3699951171875,141.8000030517578,141.91000366210938,4226400
2023-08-15,141.5,142.30999755859375,141.1999969482422,141.8699951171875,3656600
2023-08-16,141.6999969482422,142.08999633789062,140.55999755859375,140.63999938964844,3285300
2023-08-17,141.00999450683594,142.66000366210938,140.60000610351562,140.66000366210938,3742100
2023-08-18,140.0,141.8300018310547,139.75999450683594,141.41000366210938,3915500
2023-08-21,141.4199981689453,142.38999938964844,141.11000061035156,142.27999877929688,2937800
2023-08-22,142.66000366210938,143.22999572753906,141.3000030517578,141.49000549316406,3557500
2023-08-23,141.72000122070312,143.47999572753906,141.5800018310547,143.41000366210938,2559100
